mobile_number,churn_probability,risk_level,advice
7001966544,0.9858642618598181,🔴 Critical,Imminent churn — immediate intervention required.
7000597823,0.9858637068944386,🔴 Critical,Imminent churn — immediate intervention required.
7000425942,0.9858632106303815,🔴 Critical,Imminent churn — immediate intervention required.
7001932826,0.98586307617366,🔴 Critical,Imminent churn — immediate intervention required.
7001759646,0.9858594283414319,🔴 Critical,Imminent churn — immediate intervention required.
7001923048,0.9858580096505476,🔴 Critical,Imminent churn — immediate intervention required.
7001525613,0.9858499303023611,🔴 Critical,Imminent churn — immediate intervention required.
7001055067,0.9858482226693046,🔴 Critical,Imminent churn — immediate intervention required.
7001167914,0.9858462820932532,🔴 Critical,Imminent churn — immediate intervention required.
7001973641,0.985845369870769,🔴 Critical,Imminent churn — immediate intervention required.
7001416255,0.985845165108133,🔴 Critical,Imminent churn — immediate intervention required.
7001071200,0.9858430976628516,🔴 Critical,Imminent churn — immediate intervention required.
7002394766,0.985842364044972,🔴 Critical,Imminent churn — immediate intervention required.
7002365526,0.9858391075743898,🔴 Critical,Imminent churn — immediate intervention required.
7000436975,0.9858360391097185,🔴 Critical,Imminent churn — immediate intervention required.
7000716120,0.9858315727335901,🔴 Critical,Imminent churn — immediate intervention required.
7000281124,0.9858311208790831,🔴 Critical,Imminent churn — immediate intervention required.
7000896132,0.985828626559593,🔴 Critical,Imminent churn — immediate intervention required.
7000723963,0.9858283153552003,🔴 Critical,Imminent churn — immediate intervention required.
7002051386,0.9858277310636241,🔴 Critical,Imminent churn — immediate intervention required.
7000439036,0.9858272988057232,🔴 Critical,Imminent churn — immediate intervention required.
7002088125,0.9858262025692308,🔴 Critical,Imminent churn — immediate intervention required.
7000213069,0.9858257402299682,🔴 Critical,Imminent churn — immediate intervention required.
7001620528,0.9858257029110323,🔴 Critical,Imminent churn — immediate intervention required.
7000669267,0.9858249778407588,🔴 Critical,Imminent churn — immediate intervention required.
7000783133,0.9858234472894145,🔴 Critical,Imminent churn — immediate intervention required.
7002287458,0.9858232098551902,🔴 Critical,Imminent churn — immediate intervention required.
7001400203,0.9858230120688058,🔴 Critical,Imminent churn — immediate intervention required.
7000248765,0.9858229347736983,🔴 Critical,Imminent churn — immediate intervention required.
7000780892,0.9858220538618727,🔴 Critical,Imminent churn — immediate intervention required.
7000910269,0.9858217415543062,🔴 Critical,Imminent churn — immediate intervention required.
7001673494,0.9858210101214331,🔴 Critical,Imminent churn — immediate intervention required.
7002188702,0.9858192421858251,🔴 Critical,Imminent churn — immediate intervention required.
7002302989,0.985818271913087,🔴 Critical,Imminent churn — immediate intervention required.
7001372963,0.9858179528360486,🔴 Critical,Imminent churn — immediate intervention required.
7000666943,0.9858149057953116,🔴 Critical,Imminent churn — immediate intervention required.
7002173734,0.9858145810503767,🔴 Critical,Imminent churn — immediate intervention required.
7000561376,0.9858145077948945,🔴 Critical,Imminent churn — immediate intervention required.
7001405138,0.9858144309037367,🔴 Critical,Imminent churn — immediate intervention required.
7001219331,0.9858139025795354,🔴 Critical,Imminent churn — immediate intervention required.
7000227477,0.9858138150310269,🔴 Critical,Imminent churn — immediate intervention required.
7000073869,0.9858134088948565,🔴 Critical,Imminent churn — immediate intervention required.
7000008360,0.9858129480108213,🔴 Critical,Imminent churn — immediate intervention required.
7001181351,0.9858128232983052,🔴 Critical,Imminent churn — immediate intervention required.
7000647562,0.9858124309520206,🔴 Critical,Imminent churn — immediate intervention required.
7000886742,0.9858104425594638,🔴 Critical,Imminent churn — immediate intervention required.
7000656323,0.9858099503383311,🔴 Critical,Imminent churn — immediate intervention required.
7002280272,0.9858088276628358,🔴 Critical,Imminent churn — immediate intervention required.
7001161360,0.9858082116872704,🔴 Critical,Imminent churn — immediate intervention required.
7000022798,0.9858081012863482,🔴 Critical,Imminent churn — immediate intervention required.
7001401651,0.9858062316699794,🔴 Critical,Imminent churn — immediate intervention required.
7001698551,0.9858061252404331,🔴 Critical,Imminent churn — immediate intervention required.
7000606941,0.9858026765117929,🔴 Critical,Imminent churn — immediate intervention required.
7001427470,0.9857989204455847,🔴 Critical,Imminent churn — immediate intervention required.
7001358818,0.9857969259758659,🔴 Critical,Imminent churn — immediate intervention required.
7000805836,0.9857961652548317,🔴 Critical,Imminent churn — immediate intervention required.
7000211365,0.9857958746260277,🔴 Critical,Imminent churn — immediate intervention required.
7001334627,0.9857957782503154,🔴 Critical,Imminent churn — immediate intervention required.
7002263582,0.9857941904155471,🔴 Critical,Imminent churn — immediate intervention required.
7002324263,0.985792464093147,🔴 Critical,Imminent churn — immediate intervention required.
7000152398,0.9857915316057546,🔴 Critical,Imminent churn — immediate intervention required.
7000647566,0.9857903653231446,🔴 Critical,Imminent churn — immediate intervention required.
7001684950,0.9857875386510768,🔴 Critical,Imminent churn — immediate intervention required.
7001082059,0.9857870884158242,🔴 Critical,Imminent churn — immediate intervention required.
7001500881,0.9857867417589883,🔴 Critical,Imminent churn — immediate intervention required.
7000132320,0.9857864404928507,🔴 Critical,Imminent churn — immediate intervention required.
7001683557,0.9857860873921145,🔴 Critical,Imminent churn — immediate intervention required.
7000568646,0.9857858510657667,🔴 Critical,Imminent churn — immediate intervention required.
7000275513,0.9857855693825225,🔴 Critical,Imminent churn — immediate intervention required.
7002017294,0.9857855197385652,🔴 Critical,Imminent churn — immediate intervention required.
7001154079,0.9857843666699986,🔴 Critical,Imminent churn — immediate intervention required.
7001878099,0.9857834639223853,🔴 Critical,Imminent churn — immediate intervention required.
7000837592,0.9857807397545489,🔴 Critical,Imminent churn — immediate intervention required.
7001405412,0.9857803940372323,🔴 Critical,Imminent churn — immediate intervention required.
7002106187,0.9857801026550506,🔴 Critical,Imminent churn — immediate intervention required.
7000312953,0.9857798101568398,🔴 Critical,Imminent churn — immediate intervention required.
7001928568,0.9857793239024624,🔴 Critical,Imminent churn — immediate intervention required.
7001504816,0.9857790541792615,🔴 Critical,Imminent churn — immediate intervention required.
7001177728,0.985777970925562,🔴 Critical,Imminent churn — immediate intervention required.
7000097268,0.9857754385719364,🔴 Critical,Imminent churn — immediate intervention required.
7001508355,0.9857744117380673,🔴 Critical,Imminent churn — immediate intervention required.
7001594861,0.9857732715699334,🔴 Critical,Imminent churn — immediate intervention required.
7000920051,0.9857721457597902,🔴 Critical,Imminent churn — immediate intervention required.
7000942042,0.9857715153662321,🔴 Critical,Imminent churn — immediate intervention required.
7001038026,0.9857693406955114,🔴 Critical,Imminent churn — immediate intervention required.
7001187769,0.9857693037878861,🔴 Critical,Imminent churn — immediate intervention required.
7002024338,0.9857678508349808,🔴 Critical,Imminent churn — immediate intervention required.
7001574825,0.985766418435666,🔴 Critical,Imminent churn — immediate intervention required.
7000273256,0.9857630704151282,🔴 Critical,Imminent churn — immediate intervention required.
7002232571,0.9857580249779085,🔴 Critical,Imminent churn — immediate intervention required.
7002310919,0.9857560922214891,🔴 Critical,Imminent churn — immediate intervention required.
7001496773,0.9857558947804897,🔴 Critical,Imminent churn — immediate intervention required.
7001235594,0.9857551329351703,🔴 Critical,Imminent churn — immediate intervention required.
7000792494,0.9857549847586801,🔴 Critical,Imminent churn — immediate intervention required.
7000262447,0.9857549469033222,🔴 Critical,Imminent churn — immediate intervention required.
7000714613,0.9857513832764486,🔴 Critical,Imminent churn — immediate intervention required.
7002029904,0.9857511118583421,🔴 Critical,Imminent churn — immediate intervention required.
7001687744,0.9857510569772756,🔴 Critical,Imminent churn — immediate intervention required.
7002048179,0.9857509779660274,🔴 Critical,Imminent churn — immediate intervention required.
7001304180,0.9857505524140484,🔴 Critical,Imminent churn — immediate intervention required.
7001935497,0.9857496064035903,🔴 Critical,Imminent churn — immediate intervention required.
7002199967,0.985746900571575,🔴 Critical,Imminent churn — immediate intervention required.
7001124820,0.9857462127115435,🔴 Critical,Imminent churn — immediate intervention required.
7001656547,0.9857423534456877,🔴 Critical,Imminent churn — immediate intervention required.
7002115025,0.9857412291121801,🔴 Critical,Imminent churn — immediate intervention required.
7002261773,0.9857385730648475,🔴 Critical,Imminent churn — immediate intervention required.
7001392456,0.9857375860530919,🔴 Critical,Imminent churn — immediate intervention required.
7002377427,0.9857370686850093,🔴 Critical,Imminent churn — immediate intervention required.
7000392640,0.9857305223845914,🔴 Critical,Imminent churn — immediate intervention required.
7000758706,0.9857304036611138,🔴 Critical,Imminent churn — immediate intervention required.
7001621224,0.9857303984689753,🔴 Critical,Imminent churn — immediate intervention required.
7000199393,0.9857286128342413,🔴 Critical,Imminent churn — immediate intervention required.
7000261375,0.9857261982225025,🔴 Critical,Imminent churn — immediate intervention required.
7000710222,0.9857259928245571,🔴 Critical,Imminent churn — immediate intervention required.
7001093447,0.9857251715430729,🔴 Critical,Imminent churn — immediate intervention required.
7000868474,0.9857247271997758,🔴 Critical,Imminent churn — immediate intervention required.
7000290065,0.9857242984959405,🔴 Critical,Imminent churn — immediate intervention required.
7001629393,0.9857237479044922,🔴 Critical,Imminent churn — immediate intervention required.
7002230052,0.9857232730153231,🔴 Critical,Imminent churn — immediate intervention required.
7001238363,0.9857216412765077,🔴 Critical,Imminent churn — immediate intervention required.
7000472135,0.9857194133004237,🔴 Critical,Imminent churn — immediate intervention required.
7001688091,0.9857177987991661,🔴 Critical,Imminent churn — immediate intervention required.
7002090363,0.9857175607454935,🔴 Critical,Imminent churn — immediate intervention required.
7001536403,0.985714716913606,🔴 Critical,Imminent churn — immediate intervention required.
7002397984,0.9857141549777696,🔴 Critical,Imminent churn — immediate intervention required.
7000385897,0.9857125893042185,🔴 Critical,Imminent churn — immediate intervention required.
7001075602,0.9857117356045055,🔴 Critical,Imminent churn — immediate intervention required.
7000914535,0.985709818906052,🔴 Critical,Imminent churn — immediate intervention required.
7000029742,0.9857079143031402,🔴 Critical,Imminent churn — immediate intervention required.
7002028432,0.9857074170739559,🔴 Critical,Imminent churn — immediate intervention required.
7000623827,0.9857050863121446,🔴 Critical,Imminent churn — immediate intervention required.
7001923973,0.9857046200006204,🔴 Critical,Imminent churn — immediate intervention required.
7000653163,0.9857036032808599,🔴 Critical,Imminent churn — immediate intervention required.
7000173073,0.9857021941651727,🔴 Critical,Imminent churn — immediate intervention required.
7001050508,0.9857005104024513,🔴 Critical,Imminent churn — immediate intervention required.
7000115640,0.9856990535547379,🔴 Critical,Imminent churn — immediate intervention required.
7001193800,0.9856987643701176,🔴 Critical,Imminent churn — immediate intervention required.
7001568452,0.9856963380988579,🔴 Critical,Imminent churn — immediate intervention required.
7001065659,0.9856954173387003,🔴 Critical,Imminent churn — immediate intervention required.
7001490079,0.9856924163455119,🔴 Critical,Imminent churn — immediate intervention required.
7002127273,0.9856892143213428,🔴 Critical,Imminent churn — immediate intervention required.
7000738895,0.9856889384716545,🔴 Critical,Imminent churn — immediate intervention required.
7001594058,0.9856862061251721,🔴 Critical,Imminent churn — immediate intervention required.
7002150684,0.9856861952883742,🔴 Critical,Imminent churn — immediate intervention required.
7001821134,0.9856860574175241,🔴 Critical,Imminent churn — immediate intervention required.
7002384581,0.9856822061862264,🔴 Critical,Imminent churn — immediate intervention required.
7001650027,0.985681875835031,🔴 Critical,Imminent churn — immediate intervention required.
7001179759,0.9856817020832203,🔴 Critical,Imminent churn — immediate intervention required.
7001683066,0.98568150723147,🔴 Critical,Imminent churn — immediate intervention required.
7001777747,0.9856780237768912,🔴 Critical,Imminent churn — immediate intervention required.
7000747315,0.9856774731240363,🔴 Critical,Imminent churn — immediate intervention required.
7000727005,0.9856767488598801,🔴 Critical,Imminent churn — immediate intervention required.
7000865733,0.9856764020964552,🔴 Critical,Imminent churn — immediate intervention required.
7000193733,0.9856758609884486,🔴 Critical,Imminent churn — immediate intervention required.
7001129428,0.985675596097972,🔴 Critical,Imminent churn — immediate intervention required.
7000105308,0.9856749156682859,🔴 Critical,Imminent churn — immediate intervention required.
7000317455,0.985673676498219,🔴 Critical,Imminent churn — immediate intervention required.
7000113090,0.9856725199427401,🔴 Critical,Imminent churn — immediate intervention required.
7001445941,0.9856712016330201,🔴 Critical,Imminent churn — immediate intervention required.
7000679246,0.9856711905310218,🔴 Critical,Imminent churn — immediate intervention required.
7001674134,0.9856711094029954,🔴 Critical,Imminent churn — immediate intervention required.
7000149072,0.9856709568433064,🔴 Critical,Imminent churn — immediate intervention required.
7000737019,0.9856696434285119,🔴 Critical,Imminent churn — immediate intervention required.
7001229156,0.9856689980611464,🔴 Critical,Imminent churn — immediate intervention required.
7001544197,0.9856681352807724,🔴 Critical,Imminent churn — immediate intervention required.
7000142287,0.9856661723026883,🔴 Critical,Imminent churn — immediate intervention required.
7000011507,0.985665077290525,🔴 Critical,Imminent churn — immediate intervention required.
7000010657,0.9856644298905679,🔴 Critical,Imminent churn — immediate intervention required.
7002337710,0.9856641816657106,🔴 Critical,Imminent churn — immediate intervention required.
7000103263,0.985663289126713,🔴 Critical,Imminent churn — immediate intervention required.
7002060295,0.9856622208144482,🔴 Critical,Imminent churn — immediate intervention required.
7001765131,0.9856619533592107,🔴 Critical,Imminent churn — immediate intervention required.
7002153668,0.9856614920189368,🔴 Critical,Imminent churn — immediate intervention required.
7000586021,0.9856609972611601,🔴 Critical,Imminent churn — immediate intervention required.
7001246494,0.985660317479931,🔴 Critical,Imminent churn — immediate intervention required.
7001374834,0.9856598786252083,🔴 Critical,Imminent churn — immediate intervention required.
7000653515,0.9856574661980215,🔴 Critical,Imminent churn — immediate intervention required.
7001657324,0.9856573514685061,🔴 Critical,Imminent churn — immediate intervention required.
7000414746,0.9856567581333073,🔴 Critical,Imminent churn — immediate intervention required.
7000639482,0.9856539114670778,🔴 Critical,Imminent churn — immediate intervention required.
7000083743,0.9856536152112401,🔴 Critical,Imminent churn — immediate intervention required.
7000035264,0.9856523647203154,🔴 Critical,Imminent churn — immediate intervention required.
7001025453,0.9856504444478664,🔴 Critical,Imminent churn — immediate intervention required.
7002367018,0.985649351288592,🔴 Critical,Imminent churn — immediate intervention required.
7001140532,0.985649043013145,🔴 Critical,Imminent churn — immediate intervention required.
7002211203,0.9856485061139734,🔴 Critical,Imminent churn — immediate intervention required.
7001315923,0.9856478795593201,🔴 Critical,Imminent churn — immediate intervention required.
7001114457,0.9856465038067861,🔴 Critical,Imminent churn — immediate intervention required.
7002073482,0.9856448956929842,🔴 Critical,Imminent churn — immediate intervention required.
7002056923,0.9856442897561256,🔴 Critical,Imminent churn — immediate intervention required.
7000549420,0.985643414611768,🔴 Critical,Imminent churn — immediate intervention required.
7002204852,0.9856426648304577,🔴 Critical,Imminent churn — immediate intervention required.
7000757912,0.9856411685648145,🔴 Critical,Imminent churn — immediate intervention required.
7001416250,0.9856373135153189,🔴 Critical,Imminent churn — immediate intervention required.
7000971605,0.9856356295448672,🔴 Critical,Imminent churn — immediate intervention required.
7001226308,0.9856344177432486,🔴 Critical,Imminent churn — immediate intervention required.
7001961535,0.9856324419294846,🔴 Critical,Imminent churn — immediate intervention required.
7000780440,0.9856285741268529,🔴 Critical,Imminent churn — immediate intervention required.
7000626607,0.9856281472700255,🔴 Critical,Imminent churn — immediate intervention required.
7001967283,0.985627334677857,🔴 Critical,Imminent churn — immediate intervention required.
7001851346,0.985626835835651,🔴 Critical,Imminent churn — immediate intervention required.
7000045177,0.985623527768235,🔴 Critical,Imminent churn — immediate intervention required.
7001471913,0.9856234106303727,🔴 Critical,Imminent churn — immediate intervention required.
7001890783,0.9856230759060989,🔴 Critical,Imminent churn — immediate intervention required.
7001221568,0.9856223558364361,🔴 Critical,Imminent churn — immediate intervention required.
7001364346,0.9856195615659761,🔴 Critical,Imminent churn — immediate intervention required.
7000258952,0.9856194959643907,🔴 Critical,Imminent churn — immediate intervention required.
7000599686,0.9856187195413408,🔴 Critical,Imminent churn — immediate intervention required.
7000489659,0.9856182183636657,🔴 Critical,Imminent churn — immediate intervention required.
7002369600,0.9856180459364846,🔴 Critical,Imminent churn — immediate intervention required.
7001155305,0.9856177476296448,🔴 Critical,Imminent churn — immediate intervention required.
7001230230,0.9856177450158816,🔴 Critical,Imminent churn — immediate intervention required.
7001629079,0.9856156236718954,🔴 Critical,Imminent churn — immediate intervention required.
7000331791,0.9856143177225952,🔴 Critical,Imminent churn — immediate intervention required.
7001853800,0.9856141488053376,🔴 Critical,Imminent churn — immediate intervention required.
7000708388,0.9856072174970143,🔴 Critical,Imminent churn — immediate intervention required.
7000971044,0.9856066763579705,🔴 Critical,Imminent churn — immediate intervention required.
7001699749,0.9856057984429774,🔴 Critical,Imminent churn — immediate intervention required.
7001617331,0.9856007254797848,🔴 Critical,Imminent churn — immediate intervention required.
7001526485,0.9855994548915681,🔴 Critical,Imminent churn — immediate intervention required.
7000373569,0.9855969867778699,🔴 Critical,Imminent churn — immediate intervention required.
7001250820,0.9855915224987415,🔴 Critical,Imminent churn — immediate intervention required.
7001161170,0.9855910169123914,🔴 Critical,Imminent churn — immediate intervention required.
7000458233,0.9855905931442452,🔴 Critical,Imminent churn — immediate intervention required.
7001996598,0.985589653223999,🔴 Critical,Imminent churn — immediate intervention required.
7000058029,0.985588599618409,🔴 Critical,Imminent churn — immediate intervention required.
7001467788,0.9855863080753249,🔴 Critical,Imminent churn — immediate intervention required.
7001826797,0.985585974222259,🔴 Critical,Imminent churn — immediate intervention required.
7001033499,0.9855813959315904,🔴 Critical,Imminent churn — immediate intervention required.
7001021695,0.9855808051872093,🔴 Critical,Imminent churn — immediate intervention required.
7001931366,0.9855800502316563,🔴 Critical,Imminent churn — immediate intervention required.
7001702991,0.9855779269544105,🔴 Critical,Imminent churn — immediate intervention required.
7000628673,0.9855776003327192,🔴 Critical,Imminent churn — immediate intervention required.
7000398787,0.9855762241915309,🔴 Critical,Imminent churn — immediate intervention required.
7002211058,0.9855759301390089,🔴 Critical,Imminent churn — immediate intervention required.
7000695148,0.9855744899422508,🔴 Critical,Imminent churn — immediate intervention required.
7001290220,0.9855690606282638,🔴 Critical,Imminent churn — immediate intervention required.
7001724884,0.9855679235033772,🔴 Critical,Imminent churn — immediate intervention required.
7001903920,0.9855675092699864,🔴 Critical,Imminent churn — immediate intervention required.
7002008839,0.9855661169318229,🔴 Critical,Imminent churn — immediate intervention required.
7000303531,0.9855652883836414,🔴 Critical,Imminent churn — immediate intervention required.
7001825448,0.9855644093315953,🔴 Critical,Imminent churn — immediate intervention required.
7000947282,0.9855632670320227,🔴 Critical,Imminent churn — immediate intervention required.
7000296857,0.9855627987186647,🔴 Critical,Imminent churn — immediate intervention required.
7001283350,0.9855610642963049,🔴 Critical,Imminent churn — immediate intervention required.
7002213919,0.9855607144457181,🔴 Critical,Imminent churn — immediate intervention required.
7001555946,0.985558451928408,🔴 Critical,Imminent churn — immediate intervention required.
7002226029,0.9855563068705706,🔴 Critical,Imminent churn — immediate intervention required.
7000494759,0.985555918772488,🔴 Critical,Imminent churn — immediate intervention required.
7001647354,0.9855539707958936,🔴 Critical,Imminent churn — immediate intervention required.
7001253336,0.985553288917406,🔴 Critical,Imminent churn — immediate intervention required.
7002102229,0.9855498623327918,🔴 Critical,Imminent churn — immediate intervention required.
7001410660,0.985549751415657,🔴 Critical,Imminent churn — immediate intervention required.
7000432934,0.9855486626311474,🔴 Critical,Imminent churn — immediate intervention required.
7000860994,0.9855485112685962,🔴 Critical,Imminent churn — immediate intervention required.
7001598481,0.9855475221333619,🔴 Critical,Imminent churn — immediate intervention required.
7000297128,0.9855471939095314,🔴 Critical,Imminent churn — immediate intervention required.
7000808257,0.9855453757564641,🔴 Critical,Imminent churn — immediate intervention required.
7001231778,0.9855445834116738,🔴 Critical,Imminent churn — immediate intervention required.
7001753737,0.9855439446963317,🔴 Critical,Imminent churn — immediate intervention required.
7001058055,0.9855429082316212,🔴 Critical,Imminent churn — immediate intervention required.
7000470643,0.9855402465433882,🔴 Critical,Imminent churn — immediate intervention required.
7001815004,0.9855398314827533,🔴 Critical,Imminent churn — immediate intervention required.
7001089444,0.9855385328599495,🔴 Critical,Imminent churn — immediate intervention required.
7000535755,0.9855370103035357,🔴 Critical,Imminent churn — immediate intervention required.
7000756520,0.9855363061937648,🔴 Critical,Imminent churn — immediate intervention required.
7001192029,0.9855362267201504,🔴 Critical,Imminent churn — immediate intervention required.
7000932108,0.9855354925942506,🔴 Critical,Imminent churn — immediate intervention required.
7001170627,0.985535312257453,🔴 Critical,Imminent churn — immediate intervention required.
7000564014,0.9855339585401668,🔴 Critical,Imminent churn — immediate intervention required.
7002335455,0.9855336904489052,🔴 Critical,Imminent churn — immediate intervention required.
7002062997,0.9855330743298178,🔴 Critical,Imminent churn — immediate intervention required.
7001524679,0.9855324329825508,🔴 Critical,Imminent churn — immediate intervention required.
7000380582,0.9855293533839966,🔴 Critical,Imminent churn — immediate intervention required.
7001478528,0.9855277614845186,🔴 Critical,Imminent churn — immediate intervention required.
7002229287,0.9855274690373003,🔴 Critical,Imminent churn — immediate intervention required.
7002091474,0.9855273592502543,🔴 Critical,Imminent churn — immediate intervention required.
7001084977,0.9855256515753693,🔴 Critical,Imminent churn — immediate intervention required.
7001221323,0.9855249363663198,🔴 Critical,Imminent churn — immediate intervention required.
7001809017,0.9855241109376774,🔴 Critical,Imminent churn — immediate intervention required.
7000477061,0.9855234204836409,🔴 Critical,Imminent churn — immediate intervention required.
7000742982,0.9855187477827316,🔴 Critical,Imminent churn — immediate intervention required.
7002130933,0.9855183532150331,🔴 Critical,Imminent churn — immediate intervention required.
7001964929,0.9855141628194133,🔴 Critical,Imminent churn — immediate intervention required.
7000870605,0.9855131776075339,🔴 Critical,Imminent churn — immediate intervention required.
7000002581,0.9855129430024956,🔴 Critical,Imminent churn — immediate intervention required.
7001523024,0.9855115780625363,🔴 Critical,Imminent churn — immediate intervention required.
7001726917,0.985510032303295,🔴 Critical,Imminent churn — immediate intervention required.
7000418692,0.9855093923346814,🔴 Critical,Imminent churn — immediate intervention required.
7001289475,0.9855071184608271,🔴 Critical,Imminent churn — immediate intervention required.
7002150729,0.9855068634038382,🔴 Critical,Imminent churn — immediate intervention required.
7000136480,0.9855065172135441,🔴 Critical,Imminent churn — immediate intervention required.
7001638090,0.9855064938160119,🔴 Critical,Imminent churn — immediate intervention required.
7001990525,0.9855064366735748,🔴 Critical,Imminent churn — immediate intervention required.
7000588262,0.9855051228863332,🔴 Critical,Imminent churn — immediate intervention required.
7000536734,0.9855038701928185,🔴 Critical,Imminent churn — immediate intervention required.
7001871171,0.9855036182272285,🔴 Critical,Imminent churn — immediate intervention required.
7001976886,0.9855020861348752,🔴 Critical,Imminent churn — immediate intervention required.
7000457762,0.9855005759884283,🔴 Critical,Imminent churn — immediate intervention required.
7000657380,0.9855003739018169,🔴 Critical,Imminent churn — immediate intervention required.
7000325173,0.9854973968499314,🔴 Critical,Imminent churn — immediate intervention required.
7000907903,0.9854967312385408,🔴 Critical,Imminent churn — immediate intervention required.
7002041984,0.9854951996632184,🔴 Critical,Imminent churn — immediate intervention required.
7001466383,0.9854948529473183,🔴 Critical,Imminent churn — immediate intervention required.
7002044575,0.9854947891163679,🔴 Critical,Imminent churn — immediate intervention required.
7001266032,0.9854928084067198,🔴 Critical,Imminent churn — immediate intervention required.
7001511326,0.9854906115090528,🔴 Critical,Imminent churn — immediate intervention required.
7000211031,0.9854904043199728,🔴 Critical,Imminent churn — immediate intervention required.
7001400425,0.9854884585453108,🔴 Critical,Imminent churn — immediate intervention required.
7000277303,0.9854873747341453,🔴 Critical,Imminent churn — immediate intervention required.
7002126702,0.985486283202049,🔴 Critical,Imminent churn — immediate intervention required.
7000707677,0.9854853903642966,🔴 Critical,Imminent churn — immediate intervention required.
7002213458,0.9854849555774655,🔴 Critical,Imminent churn — immediate intervention required.
7002114078,0.9854839991220699,🔴 Critical,Imminent churn — immediate intervention required.
7002269653,0.9854810336744768,🔴 Critical,Imminent churn — immediate intervention required.
7000493093,0.9854807118273181,🔴 Critical,Imminent churn — immediate intervention required.
7001365823,0.9854792780032493,🔴 Critical,Imminent churn — immediate intervention required.
7000366774,0.9854761505112674,🔴 Critical,Imminent churn — immediate intervention required.
7001153302,0.9854756526744862,🔴 Critical,Imminent churn — immediate intervention required.
7000391074,0.9854740046889556,🔴 Critical,Imminent churn — immediate intervention required.
7000858559,0.9854737312626483,🔴 Critical,Imminent churn — immediate intervention required.
7001651658,0.9854730544275321,🔴 Critical,Imminent churn — immediate intervention required.
7001658944,0.9854692748885634,🔴 Critical,Imminent churn — immediate intervention required.
7000869955,0.9854691781255236,🔴 Critical,Imminent churn — immediate intervention required.
7001569119,0.9854651872274498,🔴 Critical,Imminent churn — immediate intervention required.
7000579207,0.9854646470170991,🔴 Critical,Imminent churn — immediate intervention required.
7001854039,0.9854641466085026,🔴 Critical,Imminent churn — immediate intervention required.
7000726944,0.9854622719624868,🔴 Critical,Imminent churn — immediate intervention required.
7000631295,0.985460688154155,🔴 Critical,Imminent churn — immediate intervention required.
7002014771,0.9854599809117943,🔴 Critical,Imminent churn — immediate intervention required.
7002033181,0.9854596614251482,🔴 Critical,Imminent churn — immediate intervention required.
7000902596,0.9854581893034262,🔴 Critical,Imminent churn — immediate intervention required.
7001191338,0.9854530898178315,🔴 Critical,Imminent churn — immediate intervention required.
7000048057,0.9854527637542028,🔴 Critical,Imminent churn — immediate intervention required.
7001036931,0.9854521708566378,🔴 Critical,Imminent churn — immediate intervention required.
7000291458,0.9854520582358196,🔴 Critical,Imminent churn — immediate intervention required.
7001362956,0.9854510691588896,🔴 Critical,Imminent churn — immediate intervention required.
7001191782,0.9854509663601867,🔴 Critical,Imminent churn — immediate intervention required.
7000563501,0.9854509195579215,🔴 Critical,Imminent churn — immediate intervention required.
7000045081,0.9854486854278313,🔴 Critical,Imminent churn — immediate intervention required.
7000974053,0.9854469194749059,🔴 Critical,Imminent churn — immediate intervention required.
7001607806,0.9854454469087459,🔴 Critical,Imminent churn — immediate intervention required.
7001328364,0.9854453172706223,🔴 Critical,Imminent churn — immediate intervention required.
7002191221,0.9854440424359927,🔴 Critical,Imminent churn — immediate intervention required.
7000917999,0.9854436789585006,🔴 Critical,Imminent churn — immediate intervention required.
7002150144,0.9854416588370449,🔴 Critical,Imminent churn — immediate intervention required.
7000135577,0.9854407971682873,🔴 Critical,Imminent churn — immediate intervention required.
7002300491,0.985440256945427,🔴 Critical,Imminent churn — immediate intervention required.
7001414958,0.9854386899430503,🔴 Critical,Imminent churn — immediate intervention required.
7001140948,0.9854380120854764,🔴 Critical,Imminent churn — immediate intervention required.
7001071794,0.985435038075029,🔴 Critical,Imminent churn — immediate intervention required.
7001286588,0.985432174470094,🔴 Critical,Imminent churn — immediate intervention required.
7000740138,0.9854319536150616,🔴 Critical,Imminent churn — immediate intervention required.
7001405784,0.9854306776118709,🔴 Critical,Imminent churn — immediate intervention required.
7000956030,0.9854297631281865,🔴 Critical,Imminent churn — immediate intervention required.
7001945123,0.9854291239492683,🔴 Critical,Imminent churn — immediate intervention required.
7001347098,0.9854278102403278,🔴 Critical,Imminent churn — immediate intervention required.
7002067748,0.985426349769994,🔴 Critical,Imminent churn — immediate intervention required.
7000684672,0.9854233571024034,🔴 Critical,Imminent churn — immediate intervention required.
7000734360,0.9854230250086988,🔴 Critical,Imminent churn — immediate intervention required.
7002256978,0.9854229066047413,🔴 Critical,Imminent churn — immediate intervention required.
7002077662,0.9854197134137053,🔴 Critical,Imminent churn — immediate intervention required.
7001483331,0.9854188211528323,🔴 Critical,Imminent churn — immediate intervention required.
7000299132,0.9854135236701627,🔴 Critical,Imminent churn — immediate intervention required.
7001037212,0.9854115741702969,🔴 Critical,Imminent churn — immediate intervention required.
7001328593,0.9854105585925608,🔴 Critical,Imminent churn — immediate intervention required.
7001393886,0.9854103416396662,🔴 Critical,Imminent churn — immediate intervention required.
7000476099,0.9854103072407211,🔴 Critical,Imminent churn — immediate intervention required.
